velbert,51.335370,7.043480
schopfheim,47.651050,7.820890
dachau,48.260000,11.434020
leipzig,51.339620,12.371290
witten,51.443620,7.352580
eberswalde,52.834920,13.819510
bretten,49.036850,8.707450
hachenburg,50.659980,7.822760
nottuln,51.933330,7.350000
weilheim an der teck,48.615720,9.537510
bad bentheim,52.300660,7.157630
landshut,48.529610,12.161790
waldkraiburg,48.208540,12.398930
kamen,51.592310,7.663800
leeste,52.987530,8.816250
greifswald,54.093110,13.387860
trossingen,48.076670,8.644090
tettnang,47.668570,9.591320
friesoythe,53.022600,7.857640
pirmasens,49.201450,7.605290
hamminkeln,51.732620,6.590310
meudt,50.498890,7.895000
hergatz,47.650000,9.833330
helmstedt,52.227900,11.009850
karlsdorf-neuthard,49.134720,8.530280
nettetal,51.316670,6.283330
hoppstadten-weiersbach,49.616670,7.200000
norderstedt,53.685900,9.980410
grevenbroich,51.091020,6.582700
heiligenhafen,54.369640,10.980220
gummersbach,51.026080,7.564730
issum,51.533330,6.433330
scheidegg,47.581410,9.848290
arnstorf,48.558400,12.816740
mainburg,48.641820,11.780930
oberursel,50.207310,8.577470
geseke,51.640910,8.510900
mossingen,48.405670,9.054190
nidderau,50.238050,8.867040
wietmarschen,52.518060,7.134080
mellrichstadt,50.428490,10.303340
pfronten,47.582200,10.549620
solingen,51.173430,7.084500
plau am see,53.458210,12.262460
uhldingen-muhlhofen,47.733330,9.250000
stetten am kalten markt,48.124190,9.077750
karben,50.230190,8.771550
schleiz,50.578660,11.810240
sankt andreasberg,51.710040,10.518670
kenzingen,48.196300,7.769740
geilenkirchen,50.967450,6.117630
waren,53.520400,12.679850
bad sassendorf,51.583330,8.166670
burg bei magdeburg,52.271520,11.854930
werneck,49.982010,10.098840
markkleeberg,51.275500,12.369060
torgau,51.560160,12.996170
neckargemund,49.388990,8.795900
sangerhausen,51.472210,11.295330
stadtlohn,51.993990,6.919180
cham,49.225650,12.655010
eschborn,50.143280,8.571110
stahnsdorf,52.383330,13.216670
vilsbiburg,48.452960,12.356040
hockenheim,49.323340,8.551940
kelheim,48.917250,11.886180
gernsbach,48.770340,8.343060
michendorf,52.313520,13.029960
eslohe,51.253690,8.169490
osterode am harz,51.726860,10.250890
oschersleben,52.030390,11.228980
kusel,49.537720,7.404720
waltrop,51.621250,7.402380
emmerich,51.839330,6.247920
kaiserslautern,49.443000,7.771610
schwieberdingen,48.876440,9.074390
walldurn,49.583580,9.366420
muhlacker,48.947540,8.836750
fellbach,48.809120,9.276970
elmshorn,53.753960,9.653390
sengenthal,49.233330,11.466670
eichenzell,50.495360,9.696720
lichtenfels,50.145670,11.059280
strullendorf,49.844290,10.972080
haigerloch,48.366140,8.803570
parchim,53.426310,11.848750
salzkotten,51.671700,8.600920
spangdahlem,49.983330,6.683330
kriftel,50.084080,8.469770
salzhemmendorf,52.067000,9.587200
langewiesen,50.672520,10.971020
grossostheim,49.919850,9.075960
zehnhausen bei rennerod,50.647220,8.059720
neutraubling,48.987370,12.201000
cloppenburg,52.847540,8.045000
