79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(6)	EQ:	steinhagen	steinhagen	52.000000	8.400000	394.565847km	2828050
(0)	No match: hanover
(1)	EQ:	rottenburg	rottenburg	48.476290	8.935280	0.000000km	2843729
(0)	No match: plon
(1)	EQ:	limburg	limburg	48.031380	12.182210	0.000000km	2877650
(1)	EQ:	burgsalach	burgsalach	49.033160	11.097660	0.000000km	2941172
(1)	EQ:	peine	peine	52.319280	10.235200	0.000000km	2855047
(1)	EQ:	edewecht	edewecht	53.126990	7.984060	0.000000km	2933364
(1)	EQ:	gersthofen	gersthofen	48.424320	10.872730	0.000000km	2920891
(1)	EQ:	niedereschach	niedereschach	48.133330	8.533330	0.000000km	2863457
(0)	No match: donauworth
(1)	IN:	eisleben	eisleben lutherstadt	51.527540	11.548350	0.000000km	7284571
(2)	EQ:	geislingen	geislingen	48.942080	10.421670	0.000000km	2921655
(2)	EQ:	geislingen	geislingen	48.287680	8.812410	139.190329km	2921656
(1)	EQ:	ravensburg	ravensburg	47.781980	9.610620	0.000000km	2849802
(1)	EQ:	bautzen	bautzen	51.180350	14.434940	0.000000km	2951881
(1)	EQ:	marktredwitz	marktredwitz	50.004430	12.085930	0.000000km	2873289
(1)	EQ:	schluchtern	schluchtern	49.147100	9.101870	0.000000km	2838202
(6)	EQ:	bornheim	bornheim	50.131350	8.712510	0.000000km	2946108
(6)	EQ:	bornheim	bornheim	51.492040	6.632930	210.687015km	2946109
(6)	EQ:	bornheim	bornheim	51.081430	7.087910	156.185496km	2946110
(6)	EQ:	bornheim	bornheim	50.763130	6.990890	141.034922km	2946111
(6)	EQ:	bornheim	bornheim	49.783060	8.060280	60.756006km	2946112
(6)	EQ:	bornheim	bornheim	49.222500	8.163330	108.577495km	2946113
(1)	EQ:	oelde	oelde	51.828900	8.147240	0.000000km	2857943
(1)	EQ:	asslar	asslar	50.591630	8.462730	0.000000km	2955009
(13)	EQ:	neunkirchen	neunkirchen	50.841350	7.337980	0.000000km	2864424
(13)	EQ:	neunkirchen	neunkirchen	50.800000	8.000000	46.877251km	2864425
(13)	EQ:	neunkirchen	neunkirchen	50.546940	8.103890	63.255798km	2864426
(13)	EQ:	neunkirchen	neunkirchen	50.203230	6.794410	80.774748km	2864427
(13)	EQ:	neunkirchen	neunkirchen	49.750000	6.950000	124.503617km	2864429
(13)	EQ:	neunkirchen	neunkirchen	49.734200	8.774650	160.149244km	2864430
(13)	EQ:	neunkirchen	neunkirchen	49.611730	11.129960	303.142034km	2864431
(13)	EQ:	neunkirchen	neunkirchen	49.550760	7.058720	144.933922km	2864432
(13)	EQ:	neunkirchen	neunkirchen	49.477140	9.764710	230.406935km	2864433
(13)	EQ:	neunkirchen	neunkirchen	49.386940	9.010560	201.193286km	2864434
(13)	EQ:	neunkirchen	neunkirchen	49.344490	7.180450	166.878042km	2864435
(13)	EQ:	neunkirchen	neunkirchen	49.117350	9.623370	252.248235km	2864436
(13)	EQ:	neunkirchen	neunkirchen	49.707220	9.402500	193.829171km	3274976
(1)	EQ:	schwarzenbruck	schwarzenbruck	49.357780	11.243330	0.000000km	2834955
(1)	EQ:	regensburg	regensburg	49.015130	12.101610	0.000000km	2849483
(5)	EQ:	frankenthal	frankenthal	54.331640	13.286060	0.000000km	2925547
(5)	EQ:	frankenthal	frankenthal	51.131290	14.108930	360.443652km	2925548
(5)	EQ:	frankenthal	frankenthal	50.877800	12.012920	393.880768km	2925549
(5)	EQ:	frankenthal	frankenthal	49.534140	8.353570	632.136780km	2925550
(5)	EQ:	frankenthal	frankenthal	49.362570	12.441570	555.923110km	2925551
(1)	EQ:	herbertingen	herbertingen	48.066670	9.433330	0.000000km	2906222
(3)	EQ:	eberbach	eberbach	49.466800	8.990160	0.000000km	2934020
(3)	EQ:	eberbach	eberbach	49.299100	9.828300	63.650177km	2934021
(3)	EQ:	eberbach	eberbach	49.724650	8.830600	30.911412km	2934022
(4)	EQ:	heidelberg	heidelberg	48.316670	8.916670	0.000000km	2907909
(4)	EQ:	heidelberg	heidelberg	53.095880	12.310010	583.025601km	2907910
(4)	EQ:	heidelberg	heidelberg	49.407680	8.690790	122.454607km	2907911
(4)	EQ:	heidelberg	heidelberg	50.643100	13.473900	419.404522km	2907934
(1)	EQ:	hettstedt	hettstedt	51.650300	11.511460	0.000000km	2905206
(1)	EQ:	holzminden	holzminden	51.827980	9.445500	0.000000km	2899601
(1)	EQ:	wiefelstede	wiefelstede	53.250000	8.116670	0.000000km	2809544
(1)	EQ:	wadern	wadern	49.541220	6.887740	0.000000km	2815565
(1)	IN:	triberg	triberg im schwarzwald	48.131750	8.233170	0.000000km	2821216
(1)	EQ:	leinfelden-echterdingen	leinfelden-echterdingen	48.694060	9.168090	0.000000km	2879185
(1)	EQ:	bad neustadt an der saale	bad neustadt an der saale	50.321740	10.206730	0.000000km	2953389
(1)	EQ:	pegnitz	pegnitz	49.752160	11.541870	0.000000km	2855065
(1)	EQ:	castrop-rauxel	castrop-rauxel	51.556570	7.311550	0.000000km	2940231
(1)	EQ:	schrobenhausen	schrobenhausen	48.560670	11.260710	0.000000km	2836084
(9)	EQ:	neuenhaus	neuenhaus	50.963590	7.573340	0.000000km	2865691
(9)	EQ:	neuenhaus	neuenhaus	52.499120	6.966260	175.917719km	2865692
(9)	EQ:	neuenhaus	neuenhaus	51.215700	7.141040	41.279485km	2865693
(9)	EQ:	neuenhaus	neuenhaus	51.183330	7.216670	34.964183km	2865694
(9)	EQ:	neuenhaus	neuenhaus	51.088660	7.083170	37.097504km	2865695
(9)	EQ:	neuenhaus	neuenhaus	51.066500	7.732490	15.993810km	2865696
(9)	EQ:	neuenhaus	neuenhaus	51.054860	7.332930	19.692382km	2865697
(9)	EQ:	neuenhaus	neuenhaus	50.972430	7.188060	27.082185km	2865698
(9)	EQ:	neuenhaus	neuenhaus	48.622510	9.205530	285.661114km	2865700
(1)	EQ:	oberhaching	oberhaching	48.024550	11.597440	0.000000km	2860525
(1)	EQ:	reutlingen	reutlingen	48.491440	9.204270	0.000000km	2847736
(1)	EQ:	neresheim	neresheim	48.755110	10.330410	0.000000km	2866486
(1)	EQ:	potsdam	potsdam	52.398860	13.065660	0.000000km	2852458
(1)	EQ:	vreden	vreden	52.037920	6.828000	0.000000km	2815824
(1)	EQ:	wiesmoor	wiesmoor	53.416670	7.733330	0.000000km	2809134
(1)	EQ:	neustrelitz	neustrelitz	53.361300	13.072920	0.000000km	2864005
(0)	No match: wertheim am main
(1)	EQ:	bad reichenhall	bad reichenhall	47.729470	12.878190	0.000000km	2953371
(0)	No match: tubingen
(0)	No match: blankenfelde-mahlow
(10)	EQ:	haar	haar	52.359160	7.077570	0.000000km	2913183
(10)	EQ:	haar	haar	53.263060	10.919040	277.830632km	2913184
(10)	EQ:	haar	haar	52.983330	7.383330	72.471706km	2913185
(10)	EQ:	haar	haar	52.795920	7.134610	48.755483km	2913186
(10)	EQ:	haar	haar	52.658460	7.312730	36.934599km	2913187
(10)	EQ:	haar	haar	49.782820	11.755350	435.326167km	2913188
(10)	EQ:	haar	haar	49.478220	11.719150	457.266184km	2913189
(10)	EQ:	haar	haar	48.574730	13.599960	625.382724km	2913190
(10)	EQ:	haar	haar	48.385040	13.386670	629.538909km	2913191
(10)	EQ:	haar	haar	48.108810	11.726530	577.265332km	2913192
(1)	EQ:	kaufering	kaufering	48.091210	10.879130	0.000000km	2892078
(10)	EQ:	gronau	gronau	53.746880	9.911740	0.000000km	2917137
(10)	EQ:	gronau	gronau	52.210990	7.022380	258.576151km	2917138
(10)	EQ:	gronau	gronau	52.084600	9.776780	185.208805km	2917139
(10)	EQ:	gronau	gronau	50.192950	8.779110	403.007909km	2917140
(10)	EQ:	gronau	gronau	49.683660	8.672960	460.097234km	2917141
(10)	EQ:	gronau	gronau	49.034380	9.336550	525.813619km	2917142
(10)	EQ:	gronau	gronau	47.999650	10.447730	640.461420km	2917143
(10)	EQ:	gronau	gronau	49.431670	8.271670	493.342936km	3272933
(10)	EQ:	gronau	gronau	50.982750	7.106220	362.046673km	7534288
(10)	EQ:	gronau	gronau	50.711540	7.129270	387.508017km	11611378
(1)	EQ:	bergisch gladbach	bergisch gladbach	50.985600	7.132980	0.000000km	2950349
(1)	EQ:	lingen	lingen	52.521430	7.318450	0.000000km	2877088
(1)	EQ:	luckenwalde	luckenwalde	52.090290	13.167720	0.000000km	2875484
(1)	EQ:	wetzlar	wetzlar	50.561090	8.504950	0.000000km	2809889
(1)	EQ:	rostock	rostock	54.088700	12.140490	0.000000km	2844588
(0)	No match: altotting
(1)	EQ:	freystadt	freystadt	49.200070	11.330320	0.000000km	2924854
(1)	EQ:	weil am rhein	weil am rhein	47.593310	7.620820	0.000000km	2812636
(1)	EQ:	oranienburg	oranienburg	52.755770	13.241970	0.000000km	2857129
(2)	EQ:	tangstedt	tangstedt	53.733330	10.083330	0.000000km	2824245
(2)	EQ:	tangstedt	tangstedt	53.677110	9.848800	16.704162km	2824246
(1)	EQ:	hohenlockstedt	hohenlockstedt	53.966670	9.616670	0.000000km	2901621
(1)	EQ:	nunchritz	nunchritz	51.299930	13.385550	0.000000km	2861671
(7)	EQ:	wildberg	wildberg	53.652420	13.123970	0.000000km	2809009
(7)	EQ:	wildberg	wildberg	52.877370	12.630440	92.328176km	2809010
(7)	EQ:	wildberg	wildberg	51.103630	13.582190	285.324957km	2809011
(7)	EQ:	wildberg	wildberg	50.931870	7.767470	474.342324km	2809012
(7)	EQ:	wildberg	wildberg	48.623360	8.745180	637.637299km	2809013
(7)	EQ:	wildberg	wildberg	47.676300	10.515440	689.777148km	2809014
(7)	EQ:	wildberg	wildberg	47.595610	9.747270	714.670686km	2809015
(0)	No match: losheim am see
(0)	No match: pohlheim
(1)	EQ:	lebach	lebach	49.411220	6.909880	0.000000km	2879832
(28)	EQ:	hof	hof	47.858050	7.764840	0.000000km	2902751
(28)	EQ:	hof	hof	48.671040	8.193680	95.843119km	2902764
(28)	EQ:	hof	hof	51.239600	13.188350	543.309248km	2902765
(28)	EQ:	hof	hof	51.081780	7.355400	359.763773km	2902766
(28)	EQ:	hof	hof	50.666670	8.016670	312.896883km	2902767
(28)	EQ:	hof	hof	50.312970	11.912610	407.726442km	2902768
(28)	EQ:	hof	hof	49.813670	10.464180	294.181108km	2902769
(28)	EQ:	hof	hof	49.466670	12.400000	385.375025km	2902770
(28)	EQ:	hof	hof	49.202130	12.696310	393.604820km	2902771
(28)	EQ:	hof	hof	49.042540	12.930820	404.108773km	2902772
(28)	EQ:	hof	hof	48.982950	12.483620	370.915739km	2902773
(28)	EQ:	hof	hof	48.789550	13.193320	415.570879km	2902774
(28)	EQ:	hof	hof	48.708420	13.397320	428.471732km	2902775
(28)	EQ:	hof	hof	48.694350	13.535880	438.223414km	2902776
(28)	EQ:	hof	hof	48.666650	9.172340	137.853834km	2902777
(28)	EQ:	hof	hof	48.629140	13.413570	428.114379km	2902778
(28)	EQ:	hof	hof	48.634820	12.591730	368.677827km	2902779
(28)	EQ:	hof	hof	48.508880	8.368110	85.143554km	2902780
(28)	EQ:	hof	hof	48.351370	11.311070	269.712360km	2902781
(28)	EQ:	hof	hof	48.291490	12.967460	390.592672km	2902782
(28)	EQ:	hof	hof	48.014270	12.769290	374.256600km	2902783
(28)	EQ:	hof	hof	47.891260	8.173570	30.797560km	2902784
(28)	EQ:	hof	hof	47.812780	11.817440	303.394342km	2902785
(28)	EQ:	hof	hof	47.816670	9.633330	139.946655km	2902786
(28)	EQ:	hof	hof	47.821560	8.015400	19.189737km	2902787
(28)	EQ:	hof	hof	47.771460	7.870070	12.441876km	2902788
(28)	EQ:	hof	hof	47.628490	10.210830	185.195717km	2902789
(28)	EQ:	hof	hof	47.583320	10.631630	217.232514km	2902790
(1)	EQ:	kaufbeuren	kaufbeuren	47.882380	10.621920	0.000000km	2892080
(0)	No match: remseck
(1)	EQ:	bovenden	bovenden	51.588360	9.922200	0.000000km	2945726
(3)	EQ:	walting	walting	49.241450	12.782150	0.000000km	2814370
(3)	EQ:	walting	walting	49.101910	11.059110	126.595936km	2814371
(3)	EQ:	walting	walting	48.916670	11.300000	114.142827km	2814372
(1)	EQ:	rockenberg	rockenberg	50.430500	8.736880	0.000000km	2846235
(1)	EQ:	kirchlengern	kirchlengern	52.200000	8.633330	0.000000km	2890425
(0)	No match: haselunne
(1)	EQ:	mombris	mombris	50.069210	9.163710	0.000000km	2869936
(1)	EQ:	besigheim	besigheim	48.997970	9.142680	0.000000km	2949803
(1)	EQ:	suhl	suhl	50.609110	10.694010	0.000000km	2824948
(1)	EQ:	nordenham	nordenham	53.486100	8.480930	0.000000km	2862104
(24)	EQ:	neustadt	neustadt	49.350090	8.138860	0.000000km	2864054
(24)	EQ:	neustadt	neustadt	53.551960	9.985580	484.747859km	2864067
(24)	EQ:	neustadt	neustadt	53.166670	12.766670	533.292726km	2864068
(24)	EQ:	neustadt	neustadt	53.068370	8.790390	416.159928km	2864069
(24)	EQ:	neustadt	neustadt	52.549900	13.190240	502.485012km	2864070
(24)	EQ:	neustadt	neustadt	52.409100	12.563040	461.086156km	2864071
(24)	EQ:	neustadt	neustadt	51.945060	13.874780	497.672945km	2864073
(24)	EQ:	neustadt	neustadt	53.716670	9.300000	492.435870km	2864075
(24)	EQ:	neustadt	neustadt	53.345570	8.358030	444.778050km	2864077
(24)	EQ:	neustadt	neustadt	52.500000	8.066670	350.454069km	2864080
(24)	EQ:	neustadt	neustadt	52.400000	8.483330	340.153851km	2864081
(24)	EQ:	neustadt	neustadt	52.250000	7.916670	322.978370km	2864083
(24)	EQ:	neustadt	neustadt	51.631420	7.689230	255.768267km	2864085
(24)	EQ:	neustadt	neustadt	51.467250	10.467260	287.819501km	2864088
(24)	EQ:	neustadt	neustadt	47.912170	8.214300	159.997048km	2864103
(24)	EQ:	neustadt	neustadt	52.561850	8.594060	358.726486km	3206581
(24)	EQ:	neustadt	neustadt	49.817780	9.034170	83.049054km	3278305
(24)	EQ:	neustadt	neustadt	52.267990	10.520010	365.374462km	8379207
(24)	EQ:	neustadt	neustadt	51.527760	11.539250	342.031956km	8379262
(24)	EQ:	neustadt	neustadt	49.599100	11.005900	209.610254km	8379281
(24)	EQ:	neustadt	neustadt	51.802340	11.731550	372.976798km	8643011
(24)	EQ:	neustadt	neustadt	51.789580	11.149600	345.097397km	8658995
(24)	EQ:	neustadt	neustadt	50.008370	8.259490	73.731565km	8740800
(24)	EQ:	neustadt	neustadt	51.532130	14.713440	526.079141km	11594490
(1)	EQ:	schwerte	schwerte	51.443870	7.567500	0.000000km	2834265
(2)	EQ:	kassel	kassel	51.316670	9.500000	0.000000km	2892518
(2)	EQ:	kassel	kassel	50.206790	9.277610	124.460064km	2892519
(2)	EQ:	gladbeck	gladbeck	51.915950	7.282110	0.000000km	2920235
(2)	EQ:	gladbeck	gladbeck	51.570770	6.985930	43.514094km	2920236
(1)	EQ:	baiersbronn	baiersbronn	48.503180	8.376990	0.000000km	2953197
(1)	EQ:	siegburg	siegburg	50.800190	7.207690	0.000000km	2832521
(1)	EQ:	detmold	detmold	51.938550	8.873180	0.000000km	2937936
(1)	EQ:	halberstadt	halberstadt	51.895620	11.056220	0.000000km	2911665
(1)	EQ:	herford	herford	52.114570	8.673430	0.000000km	2906121
(2)	EQ:	schwalbach	schwalbach	50.496720	8.469430	0.000000km	2835380
(2)	EQ:	schwalbach	schwalbach	49.300000	6.816670	178.367303km	2835382
(1)	EQ:	bad windsheim	bad windsheim	49.502740	10.415390	0.000000km	2953314
(1)	EQ:	putbus	putbus	54.355110	13.476340	0.000000km	2851615
(2)	EQ:	heidenau	heidenau	53.316670	9.666670	0.000000km	2907886
(2)	EQ:	heidenau	heidenau	50.972210	13.867410	388.144466km	2907887
(1)	EQ:	hovelhof	hovelhof	51.816670	8.650000	0.000000km	2898364
(2)	EQ:	heiligenhaus	heiligenhaus	51.326620	6.971060	0.000000km	2907585
(2)	EQ:	heiligenhaus	heiligenhaus	50.938250	7.256290	47.596313km	2907586
(1)	EQ:	balve	balve	51.331500	7.864240	0.000000km	2953003
(1)	EQ:	weissenhorn	weissenhorn	48.305010	10.160470	0.000000km	2811879
(3)	EQ:	salzburg	salzburg	52.125220	9.582310	0.000000km	2842166
(3)	EQ:	salzburg	salzburg	50.666670	8.050000	194.169572km	2842167
(3)	EQ:	salzburg	salzburg	48.722920	12.207500	421.873523km	2842168
(1)	EQ:	wernigerode	wernigerode	51.836520	10.782160	0.000000km	2810808
(1)	EQ:	eichstatt	eichstatt	48.637510	12.106940	0.000000km	2932070
(1)	EQ:	bad bramstedt	bad bramstedt	53.918300	9.884240	0.000000km	2953537
(2)	EQ:	rosenheim	rosenheim	47.856370	12.122470	0.000000km	2844988
(2)	EQ:	rosenheim	rosenheim	50.712390	7.851140	444.223015km	3207893
(1)	EQ:	burgwedel	burgwedel	53.650910	9.906520	0.000000km	2941062
(0)	No match: schonefeld
(1)	EQ:	bernkastel-kues	bernkastel-kues	49.916020	7.076640	0.000000km	2949998
(1)	EQ:	isselburg	isselburg	51.832320	6.464280	0.000000km	2895630
(1)	EQ:	bad salzungen	bad salzungen	50.813420	10.236100	0.000000km	2953357
(1)	EQ:	garbsen	garbsen	52.413710	9.589900	0.000000km	2922586
(0)	No match: schmolln
(1)	EQ:	murnau am staffelsee	murnau am staffelsee	47.680850	11.201250	0.000000km	2867445
(1)	EQ:	porta westfalica	porta westfalica	52.229610	8.916120	0.000000km	2852577
(2)	EQ:	meissen	meissen	52.269840	8.954890	0.000000km	2872154
(2)	EQ:	meissen	meissen	51.161580	13.473700	335.693563km	2872155
(1)	EQ:	ladenburg	ladenburg	49.473070	8.608960	0.000000km	2881980
(1)	EQ:	remscheid	remscheid	51.179830	7.192500	0.000000km	2848273
(1)	EQ:	sindelfingen	sindelfingen	48.700000	9.016670	0.000000km	2831948
(1)	EQ:	cottbus	cottbus	51.757690	14.328880	0.000000km	2939811
(2)	EQ:	kalkar	kalkar	51.739070	6.291010	0.000000km	2893837
(2)	EQ:	kalkar	kalkar	50.597150	6.772640	131.429960km	2893838
(1)	EQ:	stassfurt	stassfurt	51.851860	11.585080	0.000000km	2829422
(1)	EQ:	gross-umstadt	gross-umstadt	49.868990	8.932100	0.000000km	2914929
(1)	EQ:	oberstdorf	oberstdorf	47.407240	10.279390	0.000000km	2858964
(1)	EQ:	michelstadt	michelstadt	49.675690	9.003730	0.000000km	2871284
(1)	EQ:	birkenwerder	birkenwerder	52.683330	13.283330	0.000000km	2948503
(1)	EQ:	dettelbach	dettelbach	49.802950	10.165190	0.000000km	2937932
(1)	EQ:	darmstadt	darmstadt	49.871670	8.650270	0.000000km	2938913
(6)	EQ:	freudenberg	freudenberg	54.225250	12.494630	0.000000km	2924912
(6)	EQ:	freudenberg	freudenberg	54.016670	10.350000	142.130831km	2924913
(6)	EQ:	freudenberg	freudenberg	52.698600	13.817020	191.258987km	2924914
(6)	EQ:	freudenberg	freudenberg	50.897410	7.874150	484.884716km	2924915
(6)	EQ:	freudenberg	freudenberg	49.753490	9.327480	542.908952km	2924916
(6)	EQ:	freudenberg	freudenberg	49.483330	11.983330	528.777948km	2924917
(1)	EQ:	montabaur	montabaur	50.435880	7.823200	0.000000km	2869746
(1)	EQ:	lindenberg im allgau	lindenberg im allgau	47.602840	9.885490	0.000000km	2877336
(1)	EQ:	schriesheim	schriesheim	49.473720	8.663600	0.000000km	2836089
(2)	EQ:	lengerich	lengerich	52.553810	7.531640	0.000000km	2878838
(2)	EQ:	lengerich	lengerich	52.186610	7.860430	46.594110km	2878840
(1)	EQ:	neumarkt in der oberpfalz	neumarkt in der oberpfalz	49.280280	11.462780	0.000000km	2864549
(2)	EQ:	bramsche	bramsche	52.456990	7.368110	0.000000km	2945473
(2)	EQ:	bramsche	bramsche	52.408810	7.972880	41.480367km	2945474
(1)	EQ:	uberlingen	uberlingen	47.769770	9.171360	0.000000km	2820577
(1)	EQ:	mockmuhl	mockmuhl	49.324900	9.358370	0.000000km	2870269
(1)	EQ:	goslar	goslar	51.904250	10.427660	0.000000km	2918840
(1)	EQ:	bruchsal	bruchsal	49.124260	8.598040	0.000000km	2943560
(1)	EQ:	betzdorf	betzdorf	50.790940	7.871890	0.000000km	2949669
(1)	EQ:	waldmunchen	waldmunchen	49.378040	12.709050	0.000000km	2814846
(2)	EQ:	aurich	aurich	53.469190	7.482320	0.000000km	2954006
(2)	EQ:	aurich	aurich	48.914540	8.944860	516.894923km	2954007
(1)	EQ:	ratekau	ratekau	53.950000	10.733330	0.000000km	2850235
(1)	EQ:	salzgitter	salzgitter	52.157050	10.415400	0.000000km	2842150
(1)	EQ:	konigsbach-stein	konigsbach-stein	48.965850	8.605730	0.000000km	3206188
(1)	EQ:	pottum	pottum	50.600000	8.000000	0.000000km	2852418
(1)	EQ:	velbert	velbert	51.335370	7.043480	0.000000km	2817724
(2)	EQ:	hemmingen	hemmingen	52.314250	9.723590	0.000000km	2906530
(2)	EQ:	hemmingen	hemmingen	48.866670	9.033330	386.607365km	2906531
(1)	EQ:	schopfheim	schopfheim	47.651050	7.820890	0.000000km	2836413
(1)	EQ:	dachau	dachau	48.260000	11.434020	0.000000km	2939623
(2)	EQ:	waiblingen	waiblingen	48.891200	10.055880	0.000000km	2815329
(2)	EQ:	waiblingen	waiblingen	48.832410	9.316410	54.650134km	2815330
(1)	EQ:	leipzig	leipzig	51.339620	12.371290	0.000000km	2879139
(1)	EQ:	witten	witten	51.443620	7.352580	0.000000km	2807363
(1)	EQ:	eberswalde	eberswalde	52.834920	13.819510	0.000000km	2933882
(3)	EQ:	reiskirchen	reiskirchen	50.504040	8.510460	0.000000km	2848541
(3)	EQ:	reiskirchen	reiskirchen	49.351740	7.325480	153.834251km	2848542
(3)	EQ:	reiskirchen	reiskirchen	50.600000	8.833330	25.249619km	2848543
(1)	EQ:	bretten	bretten	49.036850	8.707450	0.000000km	2944200
(19)	EQ:	altenburg	altenburg	51.363340	11.997590	0.000000km	2957768
(19)	EQ:	altenburg	altenburg	52.053650	7.317130	332.455150km	2957769
(19)	EQ:	altenburg	altenburg	51.824330	11.756930	53.932744km	2957770
(19)	EQ:	altenburg	altenburg	51.150860	11.772730	28.376189km	2957771
(19)	EQ:	altenburg	altenburg	51.119030	9.407530	182.892757km	2957772
(19)	EQ:	altenburg	altenburg	50.987630	12.436840	51.871649km	2957773
(19)	EQ:	altenburg	altenburg	50.890570	6.391050	395.899168km	2957774
(19)	EQ:	altenburg	altenburg	50.734670	9.276040	203.241632km	2957775
(19)	EQ:	altenburg	altenburg	50.633560	7.461390	328.567362km	2957776
(19)	EQ:	altenburg	altenburg	50.511450	6.987950	364.585141km	2957777
(19)	EQ:	altenburg	altenburg	48.811860	10.431520	305.112746km	2957778
(19)	EQ:	altenburg	altenburg	48.547380	9.182470	372.648251km	2957779
(19)	EQ:	altenburg	altenburg	48.436050	12.112920	325.699244km	2957780
(19)	EQ:	altenburg	altenburg	48.035280	11.866350	370.278421km	2957781
(19)	EQ:	altenburg	altenburg	47.915710	11.813310	383.683095km	2957782
(19)	EQ:	altenburg	altenburg	47.650000	9.983330	437.959865km	2957783
(19)	EQ:	altenburg	altenburg	47.656120	8.603320	479.909733km	2957784
(19)	EQ:	altenburg	altenburg	47.574660	9.885340	448.273597km	2957785
(19)	EQ:	altenburg	altenburg	48.811880	9.206650	346.983055km	11807582
(1)	EQ:	hachenburg	hachenburg	50.659980	7.822760	0.000000km	2912921
(1)	EQ:	nottuln	nottuln	51.933330	7.350000	0.000000km	2861733
(5)	EQ:	altenkirchen	altenkirchen	54.636240	13.343320	0.000000km	2957566
(5)	EQ:	altenkirchen	altenkirchen	50.685940	7.641760	584.483702km	2957567
(5)	EQ:	altenkirchen	altenkirchen	50.680260	8.460090	550.152951km	2957568
(5)	EQ:	altenkirchen	altenkirchen	50.469310	8.408230	571.586258km	2957569
(5)	EQ:	altenkirchen	altenkirchen	49.443130	7.320840	709.833543km	2957570
(1)	EQ:	weilheim an der teck	weilheim an der teck	48.615720	9.537510	0.000000km	2812509
(2)	EQ:	horstmar	horstmar	52.080980	7.305390	0.000000km	2898541
(2)	EQ:	horstmar	horstmar	51.599790	7.553960	56.213408km	2898543
(1)	EQ:	bad bentheim	bad bentheim	52.300660	7.157630	0.000000km	2953552
(1)	EQ:	landshut	landshut	48.529610	12.161790	0.000000km	2881485
(3)	EQ:	pullach	pullach	48.846790	11.873590	0.000000km	2851740
(3)	EQ:	pullach	pullach	48.835540	12.308120	31.920802km	2851741
(3)	EQ:	pullach	pullach	47.848420	12.014580	111.506567km	2851742
(1)	EQ:	waldkraiburg	waldkraiburg	48.208540	12.398930	0.000000km	2814874
(0)	No match: gluckstadt
(1)	EQ:	kamen	kamen	51.592310	7.663800	0.000000km	2893438
(1)	EQ:	leeste	leeste	52.987530	8.816250	0.000000km	2879675
(1)	EQ:	greifswald	greifswald	54.093110	13.387860	0.000000km	2917788
(1)	EQ:	trossingen	trossingen	48.076670	8.644090	0.000000km	2820973
(1)	EQ:	tettnang	tettnang	47.668570	9.591320	0.000000km	2823368
(1)	EQ:	friesoythe	friesoythe	53.022600	7.857640	0.000000km	2924360
(1)	EQ:	pirmasens	pirmasens	49.201450	7.605290	0.000000km	2853574
